title,sub category,description,category
Jeruk Peras Jember,Buah-buahan,"stok selalu Ada, silakan di pesan...

Jeruk Peras Jember - Rp 16.900/KG


Berjuta khasiat Jeruk Peras Jember untuk kesehatan terutama vitamin C nya.

Rasanya ASEM MANIS.
Kadang2 Asemnya lebih Dominan, jadi kalau asemnya Dominan tolong jangan di komplain.


Silakan di pesen ya...

* Pengiriman Hanya Grab express instant dan Gosend instant

* Hanya pengiriman Instant agar buahnya tidak bonyok Dan rusak serta tetap Fresh

* Pengiriman di hari yang sama (sameday) maskimal order pukul 12.00 WIB , lebih dari waktu tersebut pengiriman pada hari berikutnya (nextday)

* Start Pick Up 13.00

* Kami akan selalu memastikan stok selalu Ada, untuk mengetahui status stok dan informasi lainnya silakan menghubungi kami via chat diskusi produk

* Silakan cek buah2an yg lain di lapak
kami

* CS kami #08238700133

* Kami akan selalu berkomitmen memberikan yang terbaik

* KEPUASAN PELANGGAN ADALAH Prioritas KAMI.

*silakan cek buah lain di toko kami
jgn lupa 5 bintangnya....

happy shopping
terima kasih",sayur buah
JAGUNG MANIS KUPAS 2PCS + SAYUR SEGAR,Sayuran,"Jagung Manis Kupas

SPESIFIKASI:
- Jagung Manis di jual per 2Pcs

KURIR :
Go-Send / Grab Instant Courier, Go-send / Grab Same Day ( Area : surabaya )

Jadwal Pemesanan :

- Pukul 00.00 - 13.00 ( Dikirim Hari Yang Sama Tergantung Stok Ada atau Tidak )
- Pukul 13.00 - 24.00 ( Dikirim H+1 )

Pengiriman :

- Jam Pengiriman Kami ada 2 waktu jam pagi (08.00) dan jam Siang (15.00)
- Kami sarankan pengiriman mengunakan Gojek instan ( Untuk pengiriman pagi )
- Apabila barang kosong, pilihan "" Refund atau Pengiriman Telat "" akan diberlakukan.

Info :

- Membeli berarti menyetujui jika stok kosong barang akan dikirim di hari selanjutnya atau dana dikembalikan.
- Untuk pengiriman rutin atau pembelian banyak bisa menghubungi via chat.
- Untuk Pembelian Yang Tidak ada di Pricelist Yang Tertera bisa di sesuaikan dengan kebutuhan pembeli.
- Pembelian di Hari yang sama di Jam 06.00 - 13.00 ( Tanyakan Terlebih Dahulu Chat / WA )

Customers Service
WA : +62 856 4843 8129",sayur buah
Kurma Ruthob Rayan 350gr (Kemasan Baru),Buah-buahan,"HARAP DI PERHATIKAN SEBELUM MEMBELI : KURMA INI ADALAH KURMA JENIS FRESH & WAJIB DI MASUKAN KE DALAM KULKAS.
DISARANKAN PENGIRIMAN MENGGUNAKAN GOJEK & GRAB (SAME-DAY) UNTUK WILAYAH DKI JAKARTA.


:: RUTHOB RAYAN ::

Kurma adalah ""Super Food"" dari Allah yang penuh kebaikan, manfaat dan berkah.

Apa itu Ruthob? Ruthob (secara bahasa bearti basah) atau kurma segar.

Dari Anas bin Malik, ia berkata : Nabi Shallallahu ‘alaihi wa sallam biasa berbuka puasa sebelum shalat dengan ruthab (kurma basah), jika tidak ada ruthab, maka beliau berbuka dengan tamr (kurma kering), dan jika tidak ada tamr, beliau meminum seteguk air.

Rasulullah pun menyebutkan bahwa tidak akan kelaparan rumah yang di dalamnya ada kurma.
Kok bisa? Karena mineralnya tinggi dan nutrisi kita tercukupi.
Pernah, Rasulullah hanya meminum air dan makan kurma saja selama sebulan.

Dan itulah proses detox terbaik : Puasa, Air, dan Kurma. Masya Allah. Tabarokallah.

Luar biasa ya.
Jelang Ramadhan, jangan jadikan kurma hanya sebagai cemilan saja. Jadikan hidangan wajib dan makanan pokok agar mendapat berbagai kebaikan dari super food ini.

Semoga yang lagi promil bisa rutin konsumsi ini, yang hamil juga, yang tidak hamil juga. pokoknya semua bisa makan kurma.

Selamat makan kurma berkualitas 🙏


Catatan : sebaiknya disimpan di kulkas, akan cepat matang jika di simpan diluar suhu kulkas",sayur buah
Kurma Bam Hanan Kurma Bam Premium Kurma Anggur Premium,Buah-buahan,"KURMA BAM (Kurma Anggur)

Merek: Hanan

Ready stock kembali kurma Bam Premium Hanan

Netto : 600 - 650gr

EXP 6 2022


Terkenal karena rasanya yang lembut,

empuk, dan tidak terlalu manis.

Karena tergolong kurma basah, kurma ini sebaiknya dikonsumsi ketika masih segar.

Bahkan lebih nikmat jika dikonsumsi dalam keadaan dingin.

Untuk pemesanan dalam jumlah yang lebih banyak bisa chat kami ya.

nb: disarankan simpan di freezer atau kulkas


#kurma#kurmabam#kurmamadu#kurmairan#kurmanabi#kurmamadina#kurmabammadina#kurmabammadinah##kurmablackdiamond#kurmaanggur",sayur buah
PETE / PETAI SEGAR FRESH,Sayuran,"PETAI / PETE
Manfaat :

1. Mengurangi risiko kanker
2. Meningkatkan kesehatan jantung
3. Melancarkan pencernaan
4. obat DIABETES

Nah, itu dia beberapa manfaat mengkonsumsi PETE secara rutin. Bagaimana? Apa Anda mulai tertarik menjadikan buah yang satu ini menjadi menu wajib yang harus dikonsumsi setiap hari?

Harga Diatas adalah Harga Per papan ukuran 75 - 100 gram

TERMS:
1. ""TIDAK ADA MINIMUM ORDER""
2. Order bisa di Kombinasi dengan buah-buahan atau sayuran lainnya yang dimiliki oleh ""sayurmayursegar"", dengan Biaya GoSend yang sama, hingga total order 7 Kg* atau 19 Kg**.
3. Delivery ""SAMPAI KE TEMPAT TUJUAN"" dengan GO-SEND.
4. Delivery ke SELURUH daerah di DKI JAKARTA, TANGERANG, DEPOK & Sebagian daerah BEKASI, dengan biaya Delivery Go-Send yang FLAT (TETAP).


WAKTU PENGIRIMAN :
Sayuran dan Buah akan dikirim H+1 dengan cut-off pemesanan pada pukul 18:00 . Pembelian di atas pukul 18:00 akan dikirim H+2 .

PRODUK Sayur Mayur Segar LAINNYA :


HARI MINGGU LIBUR:
Mohon Maaf Sekali di HARI MINGGU KAMI LIBUR. Pesanan hari Sabtu dikirim pada hari Sene Pagi. Order hari Minggu dikirimkan hari Senin. Terimakasih.

Melayani :
1.Eceran dan Partai Besar
2.Suplier Sayuran Dan buah - buahan untuk Restoran , Hotel , Karaoke

Website Kami :

www•sayurmayursegar•co•id",sayur buah
"DAUN KATUK SEGAR - SAYUR [1 Ikat, ±100g]",Sayuran,"Bakoel Sayur Segar
Penuhi kebutuhan dapur Anda dengan berbelanja di sini.
Belanja praktis, pesan hari ini bisa langsung diantar.
Harga murah kualitas Premium.

DESKRIPSI BARANG
Daun Katuk Segar Harga / Ikat Berat 100gr

DESKRIPSI PENGIRIMAN

ORDER SEBELUM JAM 10.00 WIB, DIKIRIM HARI YANG SAMA
ORDER DI ATAS JAM 10.00 WIB, DIKIRIM HARI BERIKUTNYA

Start pengiriman setiap harinya pk. 08:00 (mengikuti antrian dan sistem pengantaran)

PENTING : Untuk menjaga kualitas dan kesegaran barang khususnya sayur/kelapa/santan/ayam/ikan disarankan menggunakan jasa OJEK Online INSTAN

Kami merupakan supplier utama dari banyak restaurant terkemuka di Indonesia. Kini kami hadir melayani Anda via online di Marketplace kesayangan Anda. Kami menjamin kesegaran produk kami terutama Sayur dan Buah yang kami kirim setiap harinya, sehingga, sayur yang baru dipanen akan dikirim setiap harinya waktu dini hari. Setelah datang, kami bersihkan dan siapkan untuk dikirimkan ke pelanggan. Maka tertulis dalam DESKRIPSI PENGIRIMAN, keterangan waktu pemesanan dan pengiriman belanjaan Anda. Agar Sayur dan Buah yang Anda terima adalah yang terbaik dari kami.
Selamat Berbelanja dan Selamat Menikmati Sayur dan Buah segar dengan standar Restaurant dari kami.


JABODETABEK recomended via GOJEK/GRAB



ORDER SEBELUM JAM 10.00 WIB, DIKIRIM HARI YANG SAMA

ORDER DI ATAS JAM 10.00 WIB, DIKIRIM HARI BERIKUTNYA



* Berat, warna dan ukuran dapat berubah, tergantung musim dan kualitas panen.



HAPPY SHOPPING....",sayur buah
Nangka Muda / 500 gram [GOJEK/GRAB INSTANT/SAMEDAY ONLY],Sayuran,"MAU BELANJA SAYUR ,BUAH SERTA SEMBAKO? DI Nestsayurbuah Aja Kakak ^^
FAST RESPON DAN DIKIRIM HARI YANG SAMA (S&K Berlaku)
Note Harap diperhatikan :
1. Pesanan Sayur/Buah dibawah jam 09.00 akan dikirim dihari yang sama dengan kurir ekspedisi pilihan
2. Pesanan Sayur/Buah diatas jam 09.00 akan dikirim dihari berikutnya, kecuali hari minggu dikirim lusa (minggu tidak ada jadwal pengiriman)
3. Untuk pesanan Sayur/Buah wajib pilih (Instant/Sameday courier),
Selain itu kami tidak bertanggung jawab jika buah / sayur diterima dalam keadaan tidak baik.
Membeli = setuju (No complain)
4. Pesanan Sembako dibawah jam 15:00 dikirim dihari yang sama dengan kurir ekspedisi pilihan
5. Pesanan Sembako diatas jam 15:00 dikirim dihari berikutnya kecuali hari minggu dikirim lusa (minggu tidak ada jadwal pengiriman)
6. FREE ONGKIR untuk wilayah Sunter,Kemayoran, Kelapa Gading (Khusus order via WA 0877-9313-4559)
7. FREE MASKER 3 PLY EXCLUSIVE NESTSAYURBUAH (S&K Berlaku)
8. Seluruh barang yang kami jual sudah melalui proses QC & sterilisasi sebelum di packing (menghindari penyebaran wabah covid19)
9. Order diterima Senin - Minggu

#Andadirumahajabiarkamiyangantarpesanananda #kurirkebaikan #tukangsayur #sayursiapmasak #paketsayursiapmasak #sayurfresh #buahfresh #sunter #kemayoran #kelapagading #jakartautara",sayur buah
Sayur Brokoli,Sayuran,"Hello good people
Sayur brokoli 1000 GRAM
Sumber makanan anti-kanker – Konsumsi 1-2 gelas brokoli per hari dapat memperbaiki berbagai kerusakan tubuh yang disebabkan oleh kanker. Berbagai kandungan brokoli yang dapat berperan sebagai zat anti kanker adalah berbagai fito-nutrien, vitamin C, A, dan E serta mineral seperti potassium dan selenium. Kandungan nutrisi ini dapat berperan sebagai antioksidan dan membantu metabolisme oksigen dan mencegah inflamasi pada tingkat sel yang merupakan fase awal dari perkembangan kanker.

Sebelum mengirim brokoli kami selalu QC untuk meminimalisir mengirim brokoli yang tidak baik jika pun menerima brokoli yang tidak baik silahkan di return ya

Thanks for attention",sayur buah
buah mangga kweni,Buah-buahan,"Mangga Kweni
✓ Mangga kweni yg sudah tua
✓ isi daging sudah orange ,ciri mangga yg di petik sudah tua
✓ rasa manis
✓ mangga kweni asal dari daerah prop sumatera selatan , simatera barat dan propinsi DKI
✓ cukup umur buah tua,dan matang sudah pasti keluar bau wanginya .
✓ bentuk bulat lonjong full ,tidak ada lobang dan cacat cacat, pertanda tidak ada ulat buah di dalam dagingnya .
✓ grade size antara 250 sd 400 gram per pcs .
✓ kadang agak kotor kulit kalau kondisi musim penghujan ,akan tetapi isi daging tetap bagus .

Transfortasi :
~ gunakan instan kalau permintaan matang,agar kondisi buah aman
~ gunakan reguler 3 hari ,kalau permintaan mentah
~. gunakan same day kalau permintaan mengkal
~ gunakan kargo 4 hari kalau mentah sekali alias mangga baru tiba .",sayur buah
Kurma Ajwa 1kg / Kurma Nabi / Kurma Arab Medium,Buah-buahan,"TOKO ISTANAKURMA
MENJUAL BERBAGAI MACAM KURMA, SAJADAH, DAN OLEH-OLEH HAJI & UMROH
DENGAN HARGA Grosir Distributor .

KURMA AJWA ATAU KURMA NABI 1 KG

kurma ajwa disebut jg dengan kurma nabi adalah jenis kurma dengan tekstur daging buahnya yg pulen,rasanya yang tidak ter;alu manis,dipercaya bisa untuk 0bat segala macam penyakit
.1. Memenuhi nutrisi yang dibutuhkan oleh tubuh
Salah satu dari 10 manfaat buah kurma ajwa yang bisa Anda ketahui adalah memenuhi nutrisi yang dibutuhkan oleh tubuh. Di dalam tubuh manusia tentunya membutuhkan banyak sekali asupan gizi dan nutrisi yang diperlukan tubuh untuk melakukan aktivitas. Sehingga Anda bisa mengkonsumsi makanan yang banyak mengandung asupan nutrisi. Salah satu makanan yang baik yang bisa Anda konsumsi adalah buah kurma ajwa. Karena buah kurma ajwa ini mengandung protein, zat besi, kalsium, Vitamin A, Vitamin C, dan masih banyak kandungan lainnya dalam buah kurma ajwa. Anda bisa secara rutin mengkonsumsi buah kurma ajwa setiap harinya untuk menjaga kesehatan tubuh.



3. Mencegah penyakit jantung dan diabetes mellitus
Manfaat ketiga yang merupakan salah satu dari 10 manfaat buah kurma ajwa adalah mencegah penyakit jantung dan diabetes mellitus. Penyakit jantung adalah penyakit yang berbahaya jika sudah menyerang manusia. Karena jantung merupakan penyakit yang sangat berbahaya jika tidak ditangani secara serius. Selain itu juga penyakit diabetes mellitus yang juga berbahaya bagi kesehatan tubuh perlu dilakukan penanganan. Salah satu penanganan dalam mencegah penyakit diabetes mellitus dan penyakit jantung dengan mengkonsumsi kurma ajwa. Karena buah kurma ajwa mengandung zat besi, kalsium, niacin, kalium yang berguna untuk mengatasi penyakit tersebut.

Fast Respon : 085810896421",sayur buah
Jamur Hioko Shitake Kering 3-4 cm ( 250gram),Jamur,"Kemasan: 250g/Repack
exp 06.2023

Jamur shitake sudah dikenal selama ribuan tahun, selain rasanya yang enak, Jamur ini adalah salah satu jenis jamur yang dapat dikonsumsi dan memiliki berbagai macam manfaat kesehatan bagi tubuh. Kebiasaan konsumsi jamur shitake bermula pada wilayah Asia Timur di mana selain sebagai bahan makanan, jenis jamur ini juga digunakan sebagai bahan obat-obatan.


Beberapa manfaat kesehatan dari konsumsi jamur shiitake:

- Menjaga kesehatan jantung – jamur shiitake memiliki komponen khusus untuk membantu mengontrol kolesterol darah di antaranya eritadenine (menegah pembentukan kolesterol berlebih), sterols (mencegah penyerapan kolesterol) dan beta-glucan (jenis serat yang dapat menurunkan kadar kolesterol).

- Memperkuat sistem imun tubuh – hal dikarenakan terdapat beberapa komponen seperti serat dan beberapa senyawa seperti asam oksalat, lentinan, centinamycin (anti-bakteri) serta eritadenine (antivirus) yang terdapat dalam jamur. Karena kandungan yang cukup banyak untuk melawan kuman, para peneliti juga berpendapat bahwa obat yang berasal dari jamur shitake dapat menjadi alternatif penggunaan antibiotik

- Mencegah kanker – lentinan yang merupakan salah satu kandungan jamur shiitake dikenal sebagai zat anti-inflamasi yang efektif dalam memperbaiki kerusakan tubuh.

- Mencegah obesitas – komponen jamur shiitake seperti eritadenin memiliki efek mengurangi lemak, disamping itu, komponen b-glucan juga dapat meningkatkan rasa kenyang dalam mengurangi penyepan lemak.

- Menjaga kesehatan otak – jamur shitake memiliki kandungan vitamin B yang cukup tinggi sehingga cukup mengatasi gangguan kognitif akibat defisiensi vitamin B. Konsumsi jamur shitake dapat membantu keseimbangan hormon otak dan membantu otak dalam berkonsentrasi.",sayur buah
Caisim Baby 500gr (Happy Harvest),Sayuran,"Caisim Baby 500gr

Harga diatas utk berat 500gr

Pemesanan sebelum jam 21.00 akan dikirim H+1

Pengiriman disarankan gojek atau grab. Jika pengiriman Diluar gojek atau grab dan ada barang yg rusak bukan menjadi tanggung jawab happy harvest.

Terima Kasih",sayur buah
Buah organik premium - Pisang Raja per 500g,Buah-buahan,"Buah organik premium - Pisang Raja per 500g - KIARA VALLEY

Semua sayur Kiara Valley dikumpulkan langsung dari petani lokal, dipanen dan dikirim pada hari yang sama untuk mejaga kesegaran alami. Kami menerapkan 100% jaminan kualitas dan kesegaran untuk seluruh produk kami, apabila ditemukan produk tidak segar / buruk secara kualitas silahkan hubungi customer service kami dan barang Anda akan 100% diganti baru atau refund pada hari yang sama. Kepuasan pelanggan merupakan prioritas utama kami.

*Mohon diperhatikan:
1. Jadwal batas pengiriman hari senin-sabtu: sameday (14:00) dan instant (15:00) setelah batas pengiriman akan dikirim di hari pengiriman selanjutnya. Hari minggu: Libur

2. Kami hanya menerima pesanan untuk JABODETABEK dengan pengiriman instant dan same-day

3. Pastikan titik point alamat yang dituju sesuai, data no hp penerima dan alamat pengiriman benar, keterlambatan/kekeliruan dalam pengiriman setelah barang di pick up oleh kurir di luar tanggung jawab penjual

4. Packing menggunakan dus / paper bag

Terima kasih.
Murah Gampang Hemat",sayur buah
Alpukat mentega jumbo,Buah-buahan,"Alpukat Mentega

Inilah Khasiat Buah Alpukat Mentega Untuk Kesehatan

Gizi yang Terdapat Dalam Buah alpukat

1. Anti Kanker
2. Menjaga Tekanan Darah
3. Kaya Serat
4. Menyehatkan Tulang
5. Sumber Zat Besi
6. Menurunkan Kolesterol
7. Asupan Vitamin dan Mineral

Harga Diatas adalah Harga Per 1000 gram (1 KG)

FAQs - FREQUENTLY ASKED QUESTIONS
1. Apakah buah alpukat organik ?
Alpukat yang kami jual saya pastikan 100% organik atau alami, karena kami datangkan dari petani langsung dan didistribusikan dalam keadaan masih segar, jadi aman untuk dikonsumsi berbagai kalangan usia bahkan cocok untuk memenuhi makanan tambahan pertama bagi anak usia 6 bulan (MP-ASI).

2. Isi berapa buah per kg-nya ?
Rata-rata isi 3 buah /kg.

3. Berapa hari matang ?
Alpukat di panen dalam kondisi sudah tua, jadi 2-5 hari sudah mulai matang, pastikan alpukat benar-benar empuk rata baru di belah,

4. Bisa minta alpukat yang sudah matang ?
Pada dasarnya stock kita mentah, jika order yg matang tulis di note order, jika stock tersedia dikirim sesuai req. jika kosong akan di

5. Bisa kirim ke luar kota ?
Untuk luar kota saat ini kami hanya memberi opsi pengiriman memakai jasa JNE Yes dan J&T

6.bagaimana cara agar cepat matang?
alpukat yang masih segar cukup simpan di tempat kering dg suhu ruangan atau simpan di dus bawaan lakban rapat, selalu cek saat pagi agar tidak kelewat matang, bisa pakai cara lain sesuai pengalaman

Semua paket kami packing

WAKTU PENGIRIMAN :
Sayuran dan Buah akan dikirim di hari yang sama dengan cut-off pemesanan pada pukul 13:00 . Pembelian di atas pukul 13:00 akan dikirim H+1 .

HARI MINGGU LIBUR:
Mohon Maaf Sekali di HARI MINGGU KAMI LIBUR. Pesanan hari Sabtu dikirim pada hari Sene Pagi. Order hari Minggu dikirimkan hari Senin. Terimakasih.",sayur buah
PROMO MURAH 1kg Jeruk Santang Madu MANIS Buah Shantang Import,Buah-buahan,"Buah jeruk santang madu import MANIS TERMURAH harga 29rb 800gr-1kg

Reseller very welcome DIJAMIN BISA UNTUNG GEDE HARGA DIJAMIN TERMURAH

Beli banyak? kita kasih harga jauh lebih murah lg! Bisa selisih 100rb an dari harga normal

Ada yg lebih murah? Info aja nanti aku murahin lg selama bisa

Kami jg supply ke
-Total Buah
-Jakarta Buah
-Pasar Induk
-Toko"" buah lainnya
-Hotel / Resto / Cafe / Pabrik Ice Cream, Yoghurt, Selai terkenal di jakarta
-Reseller""

Apel, Pear, Kurma, Cherry, Anggur, Jeruk , Sunkist, Lemon, Kiwi, Blueberry, Lengkeng dan Buah"" Beku seperti Stroberi Raspberry Blueberry Blackberry, dll
ada jg bisa dicek di Toko kami.

Kami siap Supply ke Usaha anda
WA 087886216430

DISARANKAN GOJEK INSTANT COURIER KALO PAKE JNE, DLL JIKA ADA KERUSAKAN BUAH DAN PACKING ( hampir gapernah terjadi ) SAYA GA TERIMA COMPLAIN MOHON BIJAK DALAM MEMILIH KURIR BE A SMART BUYER BELI = SETUJU",sayur buah
Ekstrak Cabe Merah Murni / Pure Capsicum Ekstrak 100 gr,Sayuran,"MAAF BAHAN CAIRAN KIRIM KELUAR PULAU JAWA SELAIN KURIR POS INDONESIA KAMI TOLAK
PEMBELIAN BAHAN CAIRAN WAJIB MENGGUNAKAN KURIR POS INDONESIA UNTUK LUAR PULAU JAWA, JIKA TIDAK AKAN DI TOLAK DI BANDARA KARENA GAGAL XRAY
TERIMAKASIH PERHATIANNYA

Untuk keamanan barang saat proses pengiriman agar tidak pecah atau bocor, kami sangat mewajibkan kepada pembeli untuk memakai ""Tambahan Dus dan Bubble Wrap"" --> Link: ""DIJAMIN 100% BARANG AMAN SAMPAI TUJUAN""

Capsicum Ekstrak Murni Cabe
Tingkat kepedasan: 1 juta SHU
Netto: 100 gr
OIL BASE = Larut dalam minyak

Sangat efektif dan efisien untuk produk makanan dan dapat digunakan sebagai kandungan message oil dll..

Kami juga menyediakan Ekstrak Cabe WATER Base :


Barang ready stock.


Harap merekam video unboxing saat membuka paket untuk claim jika ada kerusakan paket. Jika tidak mohon maaf kami tidak bisa membantu mengganti barang. Membeli berarti setuju dengan ketentuan ini. Terima kasih untuk perhatian nya",sayur buah
jeruk khusus peras/manis kulit tipis banyak air,Buah-buahan,"buah jeruk yang kami jual.
buah yang kulit tipis dan banyak air
rasa manis.
tinggi akan vitamin C.

selamat belanja yah ka.
jangan lupa liat-liat etalase kami yang lainnya.
barang pasti bagus2 terus setiap hari.

pengiriman di utamakan memakay jasa greb atau gojek
same day atau instan

untuk pengririman jasa expedisi sicepat atau antar aja.
ada kerusakan itu resiko pembeli.
dan kami tidak bisa acc refund.
karna buah-buahan tidak bisa lama2 di gudang expedisi dan di dalam pengiriman expedisi

100 % kami akan pilihkan buah yang terbaik.
dan kami usahakan buah sampai ke pihak pembeli bagus dan fresh

mohon kerja samanya",sayur buah
PROMO MURAH 1pcs Semangka Merah SEEDLESS NO BIJI MANIS Watermelon,Buah-buahan,"Buah Semangka Merah SEEDLESS Manis Jumbo harga 20rb 1.8-3kg

Reseller very welcome DIJAMIN BISA UNTUNG GEDE HARGA DIJAMIN TERMURAH

Beli banyak? kita kasih harga jauh lebih murah lg! Bisa selisih 100rb an dari harga normal

Ada yg lebih murah? Info aja nanti aku murahin lg selama bisa

Kami jg supply ke
-Total Buah
-Jakarta Buah
-Toko"" buah lainnya
-Resto / Cafe / Pabrik Ice Cream, Yoghurt, Selai terkenal di jakarta
-Reseller""

Apel, Pear, Kurma, Cherry, Anggur, Jeruk , Sunkist, Lemon, Kiwi, Blueberry, Lengkeng dan Buah"" Beku seperti Stroberi Raspberry Blueberry Blackberry, dll
ada jg bisa dicek di Toko kami.

Kami siap Supply ke Usaha anda

DISARANKAN GOJEK INSTANT COURIER KALO PAKE JNE, DLL JIKA ADA KERUSAKAN BUAH DAN PACKING ( hampir gapernah terjadi ) SAYA GA TERIMA COMPLAIN. BENTUK / MERK / WARNA / KULIT / KONDISI TIDAK SELALU SAMA DGN FOTO SESUAI STOK YG READY DAN TERGANTUNG MUSIM BUAHNYA. INI BUKAN BUATAN PABRIK TP DARI ALAM. BERAT DITENTUKAN DARI BANYAK GA BUSUKNYA. MOHON BIJAK DALAM MEMBELI DISARANKAN TANYA DULU KE PENJUAL BE A SMART BUYER BELI = SETUJU",sayur buah
Buah Jeruk Import Murcot Manis Harga DIJAMIN MURAH DIBAWAH PASARAN,Buah-buahan,"Buah Jeruk Import Mandarin Manis harga 48rb aja 800gr kurleb

Reseller very welcome DIJAMIN BISA UNTUNG GEDE HARGA DIJAMIN TERMURAH

Beli banyak? kita kasih harga jauh lebih murah lg! Bisa selisih 100rb an dari harga normal

Ada yg lebih murah? Info aja nanti aku murahin lg selama bisa

Kami jg supply ke
-Total Buah
-Jakarta Buah
-Pasar Induk
-Toko"" buah lainnya
-Hotel / Resto / Cafe / Pabrik Ice Cream, Yoghurt, Selai terkenal di jakarta
-Reseller""

Apel, Pear, Kurma, Cherry, Anggur, Jeruk , Sunkist, Lemon, Kiwi, Blueberry, Lengkeng dan Buah"" Beku seperti Stroberi Raspberry Blueberry Blackberry, dll
ada jg bisa dicek di Toko kami.

Kami siap Supply ke Usaha anda

Reseller very welcome DIJAMIN BISA UNTUNG GEDE HARGA DIJAMIN TERMURAH

Beli banyak? kita kasih harga jauh lebih murah lg! Bisa selisih 100rb an dari harga normal

Ada yg lebih murah? Info aja nanti aku murahin lg selama bisa

Kami jg supply ke
-Total Buah
-Jakarta Buah
-Pasar Induk
-Toko"" buah lainnya
-Hotel / Resto / Cafe / Pabrik Ice Cream, Yoghurt, Selai terkenal di jakarta
-Reseller""

Apel, Pear, Kurma, Cherry, Anggur, Jeruk , Sunkist, Lemon, Kiwi, Blueberry, Lengkeng dan Buah"" Beku seperti Stroberi Raspberry Blueberry Blackberry, dll
ada jg bisa dicek di Toko kami.

Kami siap Supply ke Usaha anda

DISARANKAN GOJEK INSTANT COURIER KALO PAKE JNE, DLL JIKA ADA KERUSAKAN BUAH DAN PACKING ( hampir gapernah terjadi ) SAYA GA TERIMA COMPLAIN. BENTUK DAN WARNA / MERK TIDAK SELALU SAMA DGN FOTO TERGANTUNG STOK YG READY. MOHON BIJAK DALAM MEMBELI BE A SMART BUYER. BELI = SETUJU",sayur buah
Tomat Besar - 500 Gram,Sayuran,"Dijual Tomat ukuran Besar kualitas terbaik dgn harga kompetitif

MOHON DIPERHATIKAN
Jadwal Pick Up
Go-Send
Sameday : 08.00-15.00
Instant : 06.00-17.00

Grab-Send
Sameday : 09.00-16.00
Instant : 08.00-18.00

Kurir lain nya :
Akan kami kirim dihari yg sama sampai pukul 16.00
Pesanan yg masuk lebih dari jam tsb akan dikirimkan esok hari

*nb : kami kirim pesanan dalam bentuk fresh. Kami sarankan gunakan kurir yg cepat sampai, karena akan berpengaruh pada perubahan kualitas.",sayur buah
Kurma mesir 500gr/ kurma mekah/ kurma arab murah,Buah-buahan,"Kurma Mesir menjadi produk kurma yang cukup diminati masyarakat Indonesia.

Nutrisi Kurma Mesir: Nutrisi yang terkandung pada 100 gram kurma yaitu : karbohidrat 75 gram, energi sebesar 1,180 kJ, gula sebesar 63 gram (tergantung dengan jenis kurma), serat pangan sebesar 8 gram, protein, lemak, air, magnesium dan Vitamin. 
Manfaat yang akan di peroleh setelah mengonsumsi buah kurma Mesir, selain punya rasa yang nikmat juga sangat baik untuk kesehatan, mencegah timbulnya kanker, mengatasi berbagai macam penyakit yang berhubungan dengan sistem pencernaan, menjadi sumber energi sementara sebelum makan berat, kaya akan vitamin, rendah lemak jenuh serta bisa meningkatkan berat badan dengan cara rutin mengonsumsi satu butir sesudah atau sebelum makan setiap hari.

Karakteristik Kurma Mesir:
Kurma Mesir punya rasa yang nikmat, lembut dan manis ketika dimakan teksturnya sedikit kasar berbeda dengan kurma yang berasal dari negara Arab karena kurma Mesir punya tekstur yang lebih segar, sekali makan Anda akan ketagihan untuk memakannya lagi. 
Kurma Mesir bisa dijadikan berbagai macam olahan selain dimakan langsung. Diantaranya: diolah menjadi selai, sebagai pengganti gula dalam membuat jus buah atau sayur, bahan utama pembuat kue, dan sirup.",sayur buah
Buah Alpukat mentega Super Premium 1kg,Buah-buahan,"Buah Alpukat Mentenga super Premium 1Kg

(Penting ! Harap membaca sampai akhir)



Bonus buah random jika minimal order 5KG dengan menggunakan jasa Gojek & Grab.

Buah kami 100% Organik, kami datangkan langsung dari petani lokal sehingga terjaga kesegarannya

Untuk menjaga kualiatas buah, disarankan memilih kurir instan/sameday, jika ingin buah mateng/belum mateng wajib catumkan requests di catatan pembelian.

Bagaimana klaim garansi ?
-Alpukat harus dibelah terlebih dahulu kemudian ambil gambarnya dan kirim pada admin, penggantian akan dikirim bersamaan dengan order berikutnya.

Klaim garansi tidak berlaku bila :
-Alpukat rusak dikarenakan pengiriman menggunakan kurir Reguler.

Bisa kirim keluar kota ?
-Bisa untuk, Jabodetabek, Banten dan Bandung dan diluar kota tsb itu dengan Sicepat, kami berhak menolak orderan bila ekspedisi yg dipilih tidak sesuai dengan ketentuan kami.

Happy shopping :)

Melayani eceran dan partai besar.
083894954313. (BAGAS)",sayur buah
